Id,x,y
6670,-90.03809867,41.45060174
6671,-89.39759623,41.89657773
6672,-89.58365658,41.88839081
6673,-89.58354423,41.88262923
6674,-90.36932484,41.55635612
6675,-89.57301387,41.88878062
6676,-89.52763146,41.42190685
6677,-89.52362152,41.42194841
6678,-89.52612309,41.41917809
6679,-89.525384,41.41863687
6680,-89.58434844,41.31838806
6681,-89.58034494,41.31843151
6682,-89.58257059,41.32060293
6683,-89.58184266,41.32061083
6684,-89.57104915,41.97716412
6685,-89.84408329,41.51506152
6686,-89.84378845,41.51808414
6687,-89.8438714,41.52165067
6688,-89.51448806,41.50135552
6689,-89.50645834,41.50143771
6690,-89.51005854,41.49865655
6691,-89.51052787,41.50441494
6692,-89.51524732,41.52302824
6693,-89.50684981,41.52311425
6694,-89.51045117,41.52033307
6695,-89.51165099,41.52608395
6696,-89.71099851,41.76426768
6697,-89.70110448,41.76438591
6698,-89.56346729,41.8888833
6699,-89.56298435,41.88285124
6700,-89.78679306,41.7932456
6701,-90.24714821,41.42727959
6702,-89.55392588,41.88925954
6703,-90.03434927,41.3908308
6704,-89.54401197,41.88936449
6705,-90.0240495,41.4573955
6706,-89.54351532,41.88250924
6707,-89.53447034,41.88973912
6708,-89.46263116,41.83530941
6709,-90.00801537,41.24494159
6710,-90.00988887,41.24710985
6711,-90.00738647,41.24879292
6712,-90.00698095,41.24715217
6713,-90.07410317,42.05680081
6714,-89.74914509,42.4937241
6715,-89.7492615,42.58097795
6716,-89.75115472,42.58260084
6717,-89.75189088,42.58231735
6718,-89.50473805,41.89059513
6719,-89.79780562,42.52933179
6720,-89.79710168,42.51507262
6721,-89.49996951,41.8909181
6722,-89.49519593,41.8909665
6723,-89.3939347,41.69710446
6724,-89.49472933,41.88548282
6725,-89.48528648,41.89134076
6726,-89.48482072,41.88585703
6727,-89.44840045,41.75531643
6728,-89.43887795,41.75568289
6729,-89.48126691,41.8924787
6730,-89.41946614,41.7564169
6731,-89.40661327,41.75489114
6732,-89.48041958,41.8861755
6733,-89.38060531,41.75568001
6734,-90.07577096,42.05046417
6735,-89.36155471,41.75612652
6736,-89.35166067,41.75621465
6737,-89.34104227,41.75685713
6738,-89.38260311,41.78831854
6739,-89.73035979,42.08125833
6740,-89.36317624,41.78876877
6741,-89.36171411,41.7890563
6742,-89.50667912,41.79589975
6743,-89.45591973,41.89218046
6744,-89.40131696,41.76701527
6745,-89.40155825,41.78155762
6746,-89.40157192,41.78238077
6747,-89.39828169,41.78296017
6748,-89.39678811,41.78132745
6749,-89.67780052,41.75423292
6750,-89.45546127,41.88697095
6751,-89.61144848,41.2474396
6752,-89.61228659,41.24771572
6753,-89.78820981,41.79103229
6754,-89.75041289,41.77311858
6755,-89.8047112,41.72688176
6756,-89.803986,41.71757162
6757,-89.73795822,41.77354597
6758,-89.73099483,41.77363091
6759,-89.44600979,41.89255134
6760,-89.82117821,41.72612084
6761,-89.44591932,41.88733823
6762,-89.63891356,41.24340715
6763,-89.4335292,41.89294602
6764,-89.54187362,41.24583897
6765,-89.5830755,41.87742037
6766,-89.4062845,41.24855471
6767,-89.38811378,41.24927152
6768,-89.35830302,41.24981523
6769,-89.32921883,41.25034493
6770,-89.30014212,41.25141613
6771,-89.4823677,41.23245131
6772,-89.42204097,41.2338609
6773,-89.58300601,41.87385367
6774,-89.38902788,41.2382851
6775,-89.38835818,41.24185911
6776,-89.42373419,41.20447856
6777,-89.3899638,41.22867072
6778,-89.32778683,41.22785226
6779,-89.58256946,41.87029096
6780,-89.42163086,41.16525165
6781,-89.57239751,41.87588957
6782,-89.39964909,41.17588652
6783,-89.57236041,41.87396903
6784,-90.54347713,42.56127313
6785,-90.50659606,42.57871585
6786,-89.56249099,41.87627045
6787,-90.35634347,42.51314784
6788,-89.56245419,41.87434991
6789,-90.2099246,42.57765015
6790,-90.1249373,42.48791568
6791,-90.11348398,42.56766551
6792,-90.11211067,42.54546185
6793,-90.0773912,42.52459374
6794,-90.0535907,42.53592897
6795,-90.05312198,42.53236901
6796,-90.05291879,42.52496368
6797,-90.0527232,42.51783261
6798,-90.01247158,42.49675311
6799,-89.99402708,42.48632084
6800,-89.64298858,42.55919362
6801,-89.62305862,42.61868721
6802,-89.56238585,41.87078318
6803,-90.39454145,42.49051644
6804,-89.73761136,41.28478456
6805,-89.28558916,41.17578828
6806,-89.55295145,41.87664659
6807,-89.28778708,41.25206812
6808,-89.65113747,42.09783686
6809,-89.65114884,42.09838555
6810,-89.65337613,42.09918317
6811,-89.65371605,42.09780721
6812,-90.33140633,42.13657449
6813,-90.33174891,42.13574533
6814,-90.05642971,41.78375412
6815,-90.05523494,41.78390925
6816,-90.05427475,41.78543293
6817,-90.06123834,41.78532838
6818,-90.05577015,41.78650818
6819,-90.05651787,41.7870458
6820,-89.14195358,41.60447402
6821,-89.14193303,41.60282755
6822,-90.10960436,42.48321547
6823,-90.11000595,42.48430678
6824,-90.11445249,42.48423775
6825,-90.11265419,42.48618639
6826,-90.13763155,42.52969728
6827,-90.13840477,42.53078264
6828,-90.14359616,42.53070072
6829,-90.14325703,42.53180361
6830,-90.59832153,42.45621259
6831,-89.55291493,41.87472604
6832,-90.53446267,42.41026366
6833,-90.51524075,42.41118007
6834,-90.61295847,42.34891349
6835,-89.54341178,41.87702194
6836,-90.57205427,42.29072695
6837,-90.51481042,42.29183067
6838,-89.54300327,41.87483088
6839,-90.57331886,42.22210521
6840,-90.51452855,42.23009851
6841,-90.57132902,42.21802823
6842,-90.60662291,42.21404118
6843,-90.60183768,42.21441035
6844,-90.59661496,42.21286723
6845,-90.59320734,42.21046495
6846,-90.58694205,42.17958216
6847,-89.54293601,41.87126413
6848,-90.5614456,42.14687897
6849,-90.53489639,42.14684294
6850,-90.53590214,42.16520795
6851,-90.50199196,42.16585426
6852,-90.50769517,42.19236233
6853,-90.50829159,42.18823514
6854,-90.55487468,42.13822587
6855,-90.6150431,42.40649232
6856,-89.85119747,41.50481382
6857,-89.84953219,41.50494557
6858,-89.84713826,41.50514177
6859,-89.84203521,41.50548327
6860,-89.85112075,41.5037171
6861,-89.84854691,41.50292775
6862,-89.85253565,41.50177739
6863,-89.85033321,41.5012576
6864,-89.84960334,41.50126723
6865,-89.53350486,41.87740033
6866,-89.53309668,41.87520923
6867,-89.81398116,42.0497504
6868,-89.81509173,42.05001047
6869,-89.81504072,42.04781586
6870,-89.81393019,42.04755578
6871,-89.72024348,42.0734232
6872,-89.09222077,41.60398977
6873,-89.09257352,41.60288969
6874,-89.09147349,41.60262251
6875,-89.09103727,41.59658777
6876,-89.0886711,41.58178371
6877,-89.72023153,42.07287452
6878,-89.08760172,41.55270023
6879,-89.28131969,41.68326938
6880,-89.28123914,41.67778141
6881,-89.76593049,42.0577694
6882,-89.51367041,41.87705708
6883,-89.51364517,41.87568524
6884,-89.50419048,41.8807216
6885,-89.50413037,41.87742917
6886,-89.50373822,41.87606106
6887,-89.50367314,41.87249426
6888,-89.49941767,41.88077016
6889,-89.49935781,41.87747773
6890,-89.49897075,41.87638397
6891,-89.49890095,41.8725428
6892,-89.49537416,41.88053673
6893,-89.49421315,41.87725543
6894,-89.49419825,41.87643232
6895,-89.48936146,41.87291365
6896,-89.48471726,41.88009524
6897,-89.48468771,41.87844902
6898,-90.61262751,42.2885554
6899,-90.53466221,42.3312372
6900,-90.52106824,42.47225602
6901,-89.48465816,41.87680279
6902,-90.61006078,42.21726563
6903,-89.48422212,41.87296527
6904,-89.47955281,41.87877481
6905,-89.47951849,41.8768542
6906,-89.47944208,41.87319419
6907,-89.47468246,41.8733349
6908,-89.5799507,41.82997957
6909,-89.57004605,41.83008665
6910,-89.70445357,42.05852044
6911,-89.74576362,42.02838312
6912,-89.46222516,41.87483015
6913,-89.45496451,41.87956645
6914,-89.45493092,41.87764583
6915,-89.45488294,41.87490209
6916,-89.44754547,41.87524794
6917,-89.4450898,41.88185785
6918,-89.44105112,41.88189688
6919,-89.44505651,41.87993722
6920,-89.44212886,41.88051437
6921,-89.23290011,41.33347289
6922,-89.21360747,41.33389652
6923,-89.21355944,41.33032906
6924,-89.44499944,41.87664472
6925,-89.14142957,41.32729026
6926,-89.1173558,41.32361447
6927,-89.44497566,41.87527285
6928,-89.07877084,41.32414529
6929,-89.43543537,41.87563923
6930,-89.04030076,41.33536602
6931,-89.27954443,41.31086853
6932,-89.25116003,41.31137282
6933,-89.43029571,41.87568844
6934,-89.23048127,41.28985432
6935,-89.21156162,41.29000022
6936,-89.20683169,41.2900362
6937,-89.18356712,41.2918571
6938,-89.18291775,41.2978998
6939,-89.18289282,41.29597883
6940,-89.58198347,41.85904611
6941,-89.177749,41.29217437
6942,-89.15334992,41.29070406
6943,-89.11551254,41.29124183
6944,-89.58147241,41.85164231
6945,-89.1056884,41.29130817
6946,-89.10658789,41.30584804
6947,-89.07783662,41.30603759
6948,-89.05854764,41.30616074
6949,-89.03925855,41.30628065
6950,-89.57171262,41.85943175
6951,-89.05802571,41.29189254
6952,-89.03837399,41.29174013
6953,-89.28826261,41.25974882
6954,-89.56180864,41.85981255
6955,-89.5612999,41.85240863
6956,-89.24826297,41.26034811
6957,-89.22898826,41.26049967
6958,-89.20498924,41.26095833
6959,-89.19917035,41.26100224
6960,-89.17165331,41.27081172
6961,-89.15282811,41.27808301
6962,-89.1708066,41.26148651
6963,-89.15189485,41.26162253
6964,-89.55189931,41.85991813
6965,-89.22850093,41.25144654
6966,-89.20443231,41.24641657
6967,-89.5419951,41.86029722
6968,-89.54185561,41.85288932
6969,-89.10340134,41.25152788
6970,-89.10408346,41.24768097
6971,-89.07500027,41.24842089
6972,-89.03645903,41.24893717
6973,-89.53245777,41.86067162
6974,-89.03586026,41.22698445
6975,-89.25201197,41.21640583
6976,-89.22766588,41.21687195
6977,-89.16964863,41.19919391
6978,-89.53195752,41.8535419
6979,-89.10716293,41.20045411
6980,-89.10243932,41.20048575
6981,-89.10190903,41.18621758
6982,-89.03459691,41.17676665
6983,-89.74205381,42.02705666
6984,-89.18840302,41.18835243
6985,-89.21051171,41.18434378
6986,-89.51264363,41.86115123
6987,-89.20827373,41.17996951
6988,-89.20718769,41.18025221
6989,-89.18830664,41.18094284
6990,-89.06493607,41.29157438
6991,-89.05948117,41.29188337
6992,-89.06273455,41.28994164
6993,-89.06091528,41.28995315
6994,-89.03977951,41.32082336
6995,-89.0373395,41.26320338
6996,-89.50310594,41.8615232
6997,-89.03474332,41.19048862
6998,-88.98351033,41.33679865
6999,-89.50260395,41.85411894
7000,-89.02683164,41.33572242
7001,-89.06083297,41.28254347
7002,-89.49760548,41.86185352
7003,-89.66599062,42.03290455
7004,-89.49356813,41.86189438
7005,-89.49306723,41.85449007
7006,-89.48842967,41.86194618
7007,-89.48366315,41.86226845
7008,-89.4835943,41.85842724
7009,-89.48316339,41.85486408
7010,-89.48313882,41.85349221
7011,-89.47889168,41.86231615
7012,-89.47992416,41.85846394
7013,-89.82700824,41.7405896
7014,-89.47949345,41.85490076
7015,-89.4772377,41.85190461
7016,-89.47375317,41.86236729
7017,-89.47372879,41.86099543
7018,-89.46766873,41.87120903
7019,-89.77137859,42.08706294
7020,-89.46164572,41.86276131
7021,-89.45393784,41.86283678
7022,-89.44439946,41.86320388
7023,-89.44390421,41.85579929
7024,-89.43486095,41.8635702
7025,-89.43119045,41.86360534
7026,-90.55275424,42.10918117
7027,-90.54273513,42.10717946
7028,-90.5226798,42.10262492
7029,-89.43442799,41.85973244
7030,-89.43730285,41.85613736
7031,-88.98263765,41.32225769
7032,-89.42446225,41.8565345
7033,-88.99158952,41.30738648
7034,-88.98212665,41.3074402
7035,-89.58096682,41.84451286
7036,-89.58045603,41.83710904
7037,-89.57069828,41.84489838
7038,-89.01804576,41.26167302
7039,-89.00083166,41.24997259
7040,-89.56115822,41.84500078
7041,-89.56065495,41.8378712
7042,-89.55125638,41.84538063
7043,-89.5413544,41.84575964
7044,-89.54084816,41.83835558
7045,-89.52140789,41.83883276
7046,-89.51200956,41.84661341
7047,-89.51193905,41.84277223
7048,-89.50247403,41.8469853
7049,-89.8439608,41.76040072
7050,-89.83208908,41.75424453
7051,-89.82498196,41.74802533
7052,-89.50197225,41.83958102
7053,-88.98125476,41.29289915
7054,-89.82533559,41.7474719
7055,-89.49262096,41.85010383
7056,-89.49257142,41.84736011
7057,-89.02967429,41.6019157
7058,-89.03202482,41.6164466
7059,-89.49207078,41.83995576
7060,-89.48303071,41.84745602
7061,-90.23838717,42.50035343
7062,-90.36636886,41.508659
7063,-90.36314497,41.51063693
7064,-90.32720097,41.46955339
7065,-90.30496455,41.47021125
7066,-90.27835132,41.47093893
7067,-89.48253609,41.84032599
7068,-89.76454337,41.71613778
7069,-90.54104944,42.47132394
7070,-90.00443652,41.24718913
7071,-89.10301815,41.2188704
7072,-89.47679742,41.84779267
7073,-89.47312788,41.84782915
7074,-89.20496005,41.25876293
7075,-89.79203587,41.69106362
7076,-89.80005711,41.68330778
7077,-89.79127379,41.68341956
7078,-89.71851008,41.89178268
7079,-89.72513534,41.82474442
7080,-89.73512675,41.84547878
7081,-89.72561102,41.84669222
7082,-89.71549102,41.85394936
7083,-89.70089597,41.87525434
7084,-90.06546761,42.01000807
7085,-90.07912077,42.01144761
7086,-90.07995394,42.01500222
7087,-90.07927835,42.01720775
7088,-90.07937592,42.02077355
7089,-90.07945849,42.02379077
7090,-90.07953357,42.02653369
7091,-90.06124721,42.01720627
7092,-90.06767927,42.023695
7093,-90.06771655,42.02506647
7094,-90.0677613,42.02671223
7095,-90.06710008,42.02946628
7096,-90.06682909,42.03303766
7097,-90.06814925,42.04097547
7098,-90.06820896,42.04316982
7099,-90.06960072,42.02668441
7100,-90.07144014,42.02665656
7101,-90.06930748,42.02943291
7102,-90.07294908,42.02800573
7103,-90.06977246,42.03299315
7104,-90.07161207,42.0329653
7105,-90.06998908,42.04094764
7106,-90.07182892,42.04091978
7107,-89.81642793,42.02831487
7108,-89.81389055,42.0299941
7109,-89.81161928,42.02727928
7110,-89.81257517,42.02564794
7111,-90.05627531,42.02386679
7112,-89.4726879,41.84371718
7113,-90.06300109,42.0276073
7114,-90.05894686,42.02739393
7115,-90.05048534,42.02752086
7116,-90.05453438,42.04118051
7117,-90.05267233,42.04038521
7118,-90.05461584,42.04419775
7119,-89.46731619,41.87203578
7120,-90.0566007,41.81750476
7121,-90.05649673,41.7999437
7122,-90.09155267,42.02195966
7123,-90.11910119,41.88844607
7124,-90.05477948,42.00934567
7125,-90.05090298,42.00926655
7126,-90.04925528,42.009154
7127,-90.07129069,42.0211707
7128,-90.06986407,42.02283874
7129,-90.08722314,41.74322306
7130,-90.10388704,41.72293486
7131,-89.4214657,41.85299544
7132,-89.45331703,41.84829848
7133,-90.09463937,42.02712604
7134,-90.06297878,42.02678442
7135,-90.06692862,42.02315753
7136,-90.07116027,42.04339956
7137,-90.06808443,42.0250609
7138,-89.44701596,41.90818352
7139,-90.13860597,42.02013143
7140,-90.12523296,42.01567614
7141,-90.12373093,42.01460196
7142,-90.12388486,42.02008767
7143,-90.12638263,42.01730461
7144,-90.11896481,42.01522504
7145,-90.11790741,42.01688792
7146,-90.09060176,41.74619002
7147,-90.09131185,41.7453559
7148,-90.09889075,41.74112339
7149,-89.64917365,42.44717154
7150,-89.64910475,42.44387961
7151,-89.63657974,42.44731544
7152,-89.63065317,42.44738268
7153,-89.63056825,42.44326774
7154,-89.63042111,42.43613518
7155,-89.63026837,42.42872828
7156,-89.62943167,42.42407305
7157,-89.62583781,42.44743708
7158,-89.6236097,42.4471878
7159,-89.61954078,42.44750793
7160,-89.61515734,42.45057536
7161,-89.61435497,42.44756601
7162,-89.63048902,42.43942713
7163,-89.62390126,42.44334301
7164,-89.61501191,42.44344277
7165,-89.62345207,42.43950656
7166,-89.6197035,42.43735355
7167,-89.4437808,41.8486655
7168,-89.61486653,42.43631016
7169,-89.6027717,42.42437143
7170,-89.65760285,42.39000049
7171,-89.63322333,42.39247472
7172,-89.63596278,42.38174219
7173,-89.64774059,42.37858939
7174,-89.65736068,42.37847868
7175,-89.68119359,42.36804827
7176,-89.6803482,42.36311908
7177,-89.67489296,42.36757339
7178,-89.6753213,42.37031234
7179,-89.6811584,42.36640231
7180,-89.68485767,42.36635876
7181,-89.68599198,42.38472989
7182,-89.69598289,42.38461156
7183,-89.61769832,42.35725259
7184,-89.43387749,41.84903526
7185,-89.62748813,42.34753858
7186,-89.62980631,42.3343413
7187,-89.63084224,42.3307624
7188,-89.6283875,42.31926541
7189,-89.424341,41.84940067
7190,-89.42424776,41.8439131
7191,-89.63613902,42.3186288
7192,-89.63611072,42.31725713
7193,-89.64267335,42.31279199
7194,-89.64647792,42.31796205
7195,-90.22128396,42.23941808
7196,-90.05844285,42.33445478
7197,-90.0643963,42.32229173
7198,-90.07373464,42.32571745
7199,-90.0939225,42.22745015
7200,-90.09448983,42.23457576
7201,-90.11136751,42.23074814
7202,-90.21883178,42.31820925
7203,-90.23341551,42.31138305
7204,-90.22772485,42.30653818
7205,-90.22752747,42.29995604
7206,-90.21783203,42.29709751
7207,-90.21761938,42.2899668
7208,-90.40177223,42.41740027
7209,-90.40146576,42.40807673
7210,-90.40132159,42.40368917
7211,-90.40701626,42.40797642
7212,-89.65683957,42.31839171
7213,-89.66275396,42.31832328
7214,-89.66337193,42.31255374
7215,-89.65680344,42.33430722
7216,-89.65920058,42.34278585
7217,-89.69083929,42.35201947
7218,-89.69380394,42.35225872
7219,-89.6986891,42.3557678
7220,-89.70598976,42.35260188
7221,-89.68570854,42.35427528
7222,-89.68670627,42.34904997
7223,-89.68381227,42.35210246
7224,-89.86549865,42.36930013
7225,-89.88480567,42.3418754
7226,-89.94861104,42.24797378
7227,-89.94201439,42.2499873
7228,-89.93317428,42.25093418
7229,-89.79906126,42.26507484
7230,-89.80398938,42.25458456
7231,-89.79129295,42.26462508
7232,-89.79082884,42.26051499
7233,-89.79178497,42.25391723
7234,-89.79144373,42.23910396
7235,-89.78463897,42.26443509
7236,-89.78385002,42.26224988
7237,-89.78222833,42.25595918
7238,-89.77317052,42.27994603
7239,-89.74602009,42.27885138
7240,-89.73737413,42.28203634
7241,-89.73729494,42.27847012
7242,-89.73757907,42.27462504
7243,-89.75561083,42.27138441
7244,-89.75551214,42.26699523
7245,-89.75543197,42.26342903
7246,-89.76796994,42.26244965
7247,-89.74615009,42.26134857
7248,-89.72989461,42.26127329
7249,-89.6299543,42.25147082
7250,-89.63507884,42.24921755
7251,-89.6491305,42.21448246
7252,-90.07763061,42.21233285
7253,-90.07400129,42.21458318
7254,-90.07171973,42.21214821
7255,-90.07351934,42.21047453
7256,-89.61104654,42.2113458
7257,-89.5882312,42.17757149
7258,-89.58601816,42.17759568
7259,-89.59076958,42.17534844
7260,-89.60435096,42.15352067
7261,-89.60052169,42.14642846
7262,-89.63783207,42.16768834
7263,-89.65324638,42.16394474
7264,-89.64845262,42.1639998
7265,-89.63702128,42.16413028
7266,-89.63332812,42.16389779
7267,-89.63694805,42.16056384
7268,-89.65301261,42.15269679
7269,-89.64490152,42.15278981
7270,-89.64402263,42.14593969
7271,-89.86863023,42.16568203
7272,-89.86797506,42.15139439
7273,-89.8670457,42.14344911
7274,-89.91725613,42.14605963
7275,-89.9171809,42.14304223
7276,-89.91735365,42.17953538
7277,-89.90739607,42.17967247
7278,-89.93782157,42.14275538
7279,-90.01518557,42.19597851
7280,-90.33536391,42.2970259
7281,-89.65979677,42.31835753
7282,-90.25618905,42.41244491
7283,-89.42384821,41.84199594
7284,-89.41626766,41.84947708
7285,-89.41623989,41.84783081
7286,-90.12482228,42.19733664
7287,-90.10305923,42.19767455
7288,-90.13664921,42.19797447
7289,-89.79932251,42.26040671
7290,-89.62961313,42.25284669
7291,-89.80612197,41.71021989
7292,-89.70003888,41.93838039
7293,-89.8081174,41.87557376
7294,-89.80742251,41.861313
7295,-89.72075061,41.75756415
7296,-89.41614735,41.84234322
7297,-89.71811301,41.83937356
7298,-89.78152481,41.78727488
7299,-89.77050333,41.78631563
7300,-89.78810434,41.78636848
7301,-89.32086759,41.46805277
7302,-89.32468836,41.4553956
7303,-89.43565667,41.39483178
7304,-89.74869076,41.41006852
7305,-89.59654133,41.47825408
7306,-89.5768448,41.47874317
7307,-89.6590149,41.53545679
7308,-89.64879045,41.53557422
7309,-89.69641836,41.52513984
7310,-89.72958261,41.52199757
7311,-89.72796915,41.51488187
7312,-89.73453379,41.51452763
7313,-89.74234816,41.52129298
7314,-89.74220532,41.51470832
7315,-89.74016629,41.50485366
7316,-89.74378625,41.50343715
7317,-89.74638982,41.48886015
7318,-89.50684272,41.42157191
7319,-89.76970584,41.61892634
7320,-89.76986418,41.62605951
7321,-89.80628254,41.60309542
7322,-89.80850996,41.5885221
7323,-89.81835776,41.58757202
7324,-89.82180405,41.57847126
7325,-89.82058832,41.57327283
7326,-89.82387012,41.57295589
7327,-89.85049567,41.58632905
7328,-89.82554623,41.58226476
7329,-89.82329708,41.57982407
7330,-89.80758847,41.59621795
7331,-89.83739668,41.55741162
7332,-89.83155261,41.55748793
7333,-89.82169071,41.55761603
7334,-89.81368008,41.55881718
7335,-89.83248352,41.5503406
7336,-89.83240111,41.54677407
7337,-89.41260256,41.849786
7338,-89.40968977,41.85118545
7339,-89.82522902,41.5367134
7340,-89.82137638,41.5279815
7341,-89.81231159,41.53084278
7342,-89.81204291,41.51904565
7343,-89.82006125,41.51839339
7344,-89.83216031,41.53634882
7345,-89.83128442,41.5300483
7346,-89.83072951,41.52182257
7347,-89.83064728,41.51825602
7348,-89.8265436,41.51446733
7349,-89.83544018,41.53603158
7350,-89.84150083,41.52964031
7351,-89.41003375,41.84981012
7352,-89.85693979,41.54947023
7353,-89.86681327,41.54988781
7354,-89.86699041,41.54192696
7355,-89.85367103,41.53469423
7356,-89.86058252,41.5335049
7357,-89.87010146,41.53447579
7358,-89.88012962,41.54147651
7359,-89.87921633,41.53380473
7360,-89.87868795,41.52695106
7361,-89.88761391,41.53369151
7362,-89.86733169,41.52545654
7363,-89.86076045,41.52554403
7364,-89.8657743,41.52136084
7365,-89.86980278,41.52185594
7366,-89.86900781,41.51912224
7367,-89.86933391,41.5174713
7368,-89.8781858,41.52119475
7369,-89.87886366,41.51899019
7370,-89.87884407,41.51816715
7371,-89.88819022,41.51200365
7372,-89.88341917,41.51097034
7373,-89.88298875,41.50823182
7374,-89.87714923,41.50831038
7375,-89.86909897,41.51201324
7376,-89.87317721,41.51001023
7377,-89.86872079,41.51006982
7378,-89.85931068,41.51046952
7379,-89.85972723,41.51265945
7380,-89.84653613,41.51063834
7381,-89.84810938,41.50702256
7382,-89.88194497,41.49507314
7383,-89.89144537,41.49549366
7384,-89.89135989,41.4919272
7385,-89.89124155,41.48698901
7386,-89.88764802,41.50460132
7387,-89.89786652,41.50446274
7388,-89.89913325,41.51158072
7389,-89.87761854,41.51269498
7390,-89.88366143,41.52112105
7391,-89.88360904,41.5189263
7392,-89.89347138,41.51906734
7393,-89.89314589,41.52071834
7394,-89.8939287,41.52290317
7395,-89.8941859,41.53360248
7396,-89.90002863,41.51842931
7397,-89.90569632,41.51121673
7398,-89.90477393,41.51836456
7399,-89.90594207,41.52136733
7400,-89.9035062,41.52634037
7401,-89.90366545,41.53292454
7402,-89.91501217,41.50395374
7403,-89.91153602,41.51113673
7404,-89.91444918,41.51082227
7405,-89.91701071,41.51106145
7406,-89.91278438,41.5174315
7407,-89.9164479,41.51792998
7408,-89.92850017,41.51803784
7409,-89.91955566,41.52557121
7410,-89.91443813,41.52536727
7411,-89.90494654,41.5254974
7412,-89.93029756,41.53173441
7413,-89.91461185,41.53250008
7414,-89.85176796,41.62500662
7415,-89.87233457,41.62857504
7416,-89.85198047,41.63405991
7417,-89.86194465,41.63776978
7418,-89.85207065,41.63790069
7419,-89.8945608,41.68563013
7420,-89.86019836,41.68773843
7421,-89.8415458,41.68853363
7422,-89.82325868,41.68932106
7423,-89.8925331,41.73807242
7424,-89.40990953,41.84240187
7425,-89.87757941,41.51104892
7426,-89.87361107,41.51167845
7427,-89.87342534,41.65902172
7428,-89.85930726,41.66552185
7429,-89.40489611,41.84985817
7430,-89.90606204,42.05126937
7431,-89.953901,41.36509744
7432,-89.86263749,41.52771453
7433,-89.33371322,41.75692118
7434,-89.89591046,41.31650059
7435,-89.40306124,41.84987527
7436,-89.40440555,41.84245333
7437,-89.40159334,41.84988894
7438,-89.40012544,41.84990258
7439,-89.40110316,41.84248408
7440,-89.39092843,41.84861553
7441,-89.39241441,41.84969953
7442,-89.63071545,42.45040029
7443,-89.4522653,41.87218342
7444,-89.63315068,42.2632339
7445,-89.62458885,42.26003781
7446,-89.56379913,42.15423721
7447,-89.76474942,42.08714584
7448,-89.46148306,41.81172029
7449,-89.74978092,42.27502376
7450,-89.55967499,41.82498384
7451,-89.5436437,41.83091676
7452,-89.69277128,42.35583813
7453,-89.69204685,42.3393829
7454,-89.94402182,42.27081336
7455,-89.51100899,41.83207931
7456,-89.50147062,41.83217672
7457,-89.48203668,41.83292158
7458,-89.47213608,41.8332946
7459,-89.3953366,41.84884927
7460,-89.41915238,41.84643119
7461,-89.45476852,41.82633049
7462,-89.45259619,41.82799822
7463,-89.44315776,41.8338527
7464,-89.63703483,42.0208886
7465,-89.63772021,42.0184111
7466,-89.56768136,42.03125991
7467,-89.5451075,42.0636067
7468,-89.63561897,42.07770776
7469,-89.48733334,41.92342725
7470,-89.4391048,41.85419907
7471,-89.46958254,41.83414316
7472,-89.4402511,41.83552729
7473,-89.46407938,41.83419747
7474,-89.4426677,41.82672243
7475,-89.54012305,42.03374831
7476,-89.53928329,42.02826888
7477,-89.53998812,42.02661499
7478,-89.61757339,41.96814617
7479,-89.62675288,41.96749428
7480,-89.6158686,41.88309599
7481,-89.5974669,41.80646223
7482,-89.59489999,41.80649045
7483,-89.61455069,41.74342989
7484,-89.39630341,41.88506403
7485,-89.39373317,41.88508779
7486,-89.39300335,41.88536895
7487,-89.39444483,41.88370911
7488,-89.38936319,41.88732343
7489,-89.60749644,41.68313447
7490,-89.30609896,41.50522809
7491,-89.36188958,41.80003175
7492,-89.36493318,41.80686509
7493,-89.43326142,41.83449675
7494,-89.42665751,41.83455981
7495,-89.42335555,41.83459119
7496,-89.34582339,41.71125994
7497,-89.36945788,41.72339857
7498,-89.35922445,41.72486254
7499,-89.46074956,41.81172749
7500,-89.45951955,41.80433011
7501,-89.4597613,41.79719271
7502,-89.45889833,41.7897917
7503,-89.36128172,41.78494378
7504,-89.43215225,41.81255348
7505,-89.37568408,41.81390308
7506,-89.41762221,41.90791602
7507,-89.41749686,41.90050786
7508,-89.42322986,41.82718295
7509,-89.8010859,41.95332333
7510,-89.79846934,41.95143586
7511,-89.40123828,41.87266928
7512,-89.44325404,41.88187561
7513,-89.40978536,41.83499361
7514,-89.40966583,41.82785972
7515,-89.4039197,41.83532286
7516,-89.41826481,41.85906301
7517,-89.41838963,41.88815051
7518,-89.40786864,41.85202578
7519,-89.4078319,41.84983074
7520,-89.47672413,41.84367707
7521,-89.40379625,41.82791457
7522,-89.74470608,42.01385235
7523,-89.56384477,41.5823452
7524,-89.56406953,41.57493309
7525,-89.40061767,41.83535359
7526,-89.40012775,41.8279487
7527,-89.59650695,41.81360777
7528,-89.90411977,41.64214073
7529,-89.58661753,41.30381777
7530,-89.84910403,41.49551072
7531,-89.84691096,41.49553961
7532,-89.89093643,41.5503868
7533,-89.85336912,41.52179994
7534,-89.8518127,41.51770402
7535,-89.85247859,41.5149509
7536,-89.87224322,41.62473428
7537,-89.85019882,41.51113895
7538,-89.39475192,41.83568237
7539,-89.39071608,41.8357196
7540,-89.38520815,41.83549575
7541,-89.38706513,41.83685085
7542,-90.02724615,41.7196998
7543,-89.85255242,41.78278992
7544,-89.89980553,41.85624804
